frame_num,frame,player_1_hits,player_1_total_b_speed,player_1_last_b_speed,player_1_total_speed,player_1_last_speed,player_2_hits,player_2_total_b_speed,player_2_last_b_speed,player_2_total_speed,player_2_last_speed,player_1_average_shot_speed,player_2_average_shot_speed,player_1_average_player_speed,player_2_average_player_speed
313,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
314,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
315,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
316,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
317,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
318,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
319,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
320,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
321,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
322,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
323,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
324,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
325,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
326,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
327,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
328,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
329,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
330,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
331,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
332,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
333,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
334,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
335,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
336,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
337,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
338,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
339,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
340,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
341,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
342,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
343,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
344,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
345,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
346,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
347,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
348,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
349,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
350,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
351,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
352,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
353,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
354,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
355,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
356,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
357,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
358,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
359,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
360,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
361,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
362,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
363,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
364,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
365,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
366,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
367,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
368,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
369,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
370,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
371,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
372,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
373,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
374,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
375,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
376,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
377,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
378,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
379,0.0,4.0,184.0811767578125,51.427494049072266,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,33.86103820800781,9.83304214477539,46.020294189453125,50.4025624593099,4.684109210968018,11.287012736002604
380,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
381,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
382,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
383,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
384,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
385,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
386,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
387,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
388,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
389,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
390,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
391,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
392,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
393,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
394,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
395,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
396,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
397,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
398,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
399,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
400,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
401,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
402,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
403,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
404,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
405,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
406,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
407,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
408,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
409,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
410,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
411,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
412,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
413,0.0,5.0,244.85244750976562,60.771270751953125,18.73643684387207,3.437154769897461,3.0,151.2076873779297,51.999874114990234,37.13761520385742,3.276578187942505,48.970489501953125,50.4025624593099,3.747287368774414,12.379205067952475
414,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
415,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
416,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
417,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
418,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
419,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
420,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
421,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
422,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
423,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
424,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
425,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
426,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
427,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
428,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
429,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
430,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
431,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
432,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
433,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
434,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
435,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
436,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
437,0.0,5.0,244.85244750976562,60.771270751953125,21.677675247192383,2.9412388801574707,4.0,201.76406860351562,50.55638885498047,37.13761520385742,3.276578187942505,48.970489501953125,50.441017150878906,4.335535049438477,9.284403800964355
